date_pick_up,time_pick_up,trap_id,bait_type,trap_type,species,number_individuals,rainfall_setup_date_mm,rainfall_pickup_date_mm,habitat
7/23/18,15:57:00,AT6,Human,AT,Canthon sp aff angustatus,1,23,0.1,Terra Firme
7/23/18,14:47:00,PT5,Human,PT,Canthidium bicolor,2,23,0.1,Terra Firme
7/23/18,14:47:00,PT5,Human,PT,Phanaeus cambeforti,1,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Dichotomius melzeri,3,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Dichotomius conicollis,1,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Dichotomius mamillatus,4,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Dichotomius batesi,1,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Phanaeus cambeforti,2,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Canthon sp aff angustatus,1,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Canthidium sp aff cupreum,3,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Ateuchus sp,1,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Dichotomius worontzowi,2,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Eurysternus wittmerorum,1,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,Eurysternus plebejus,1,23,0.1,Terra Firme
7/23/18,15:57:00,PT6,Human,PT,No ID,3,23,0.1,Terra Firme
7/24/18,15:03:00,PT6,Human,PT,Dichotomius melzeri,1,23,0,Terra Firme
7/24/18,13:43:00,PT3,Human,PT,Dichotomius ohausi,1,23,0,Terra Firme
7/24/18,15:14:00,PT2,Human,PT,Onthophagus xanthomerus,3,23,0,Terra Firme
7/24/18,15:14:00,PT2,Human,PT,Dichotomius ohausi,1,23,0,Terra Firme
7/24/18,15:14:00,PT2,Human,PT,Eurysternus sp nov B,1,23,0,Terra Firme
7/24/18,15:14:00,PT2,Human,PT,Canthon sp aff quadriguttatus,2,23,0,Terra Firme
7/24/18,15:20:00,PT1,Human,PT,Canthon sp aff angustatus,1,23,0,Terra Firme
7/24/18,13:58:00,PT5,Human,PT,Dichotomius mamillatus,1,23,0,Terra Firme
7/28/18,13:31:00,PT5,Human,PT,Onthophagus sp,3,0,0,Terra Firme
7/28/18,13:31:00,PT5,Human,PT,Eurysternus hypocrita,1,0,0,Terra Firme
7/28/18,13:31:00,PT5,Human,PT,Phanaeus chalcomelas,1,0,0,Terra Firme
7/28/18,13:31:00,PT5,Human,PT,Dichotomius robustus,1,0,0,Terra Firme
7/28/18,13:31:00,PT5,Human,PT,Dichotomius sp aff lucasi,2,0,0,Terra Firme
7/28/18,13:31:00,PT5,Human,PT,Scybalocanthon aereus,1,0,0,Terra Firme
7/28/18,13:31:00,PT5,Human,PT,Canthidium sp aff gerstaeckeri,1,0,0,Terra Firme
7/28/18,13:40:00,PT4,Human,PT,Phanaeus cambeforti,1,0,0,Terra Firme
7/28/18,13:40:00,PT4,Human,PT,Eurysternus hypocrita,1,0,0,Terra Firme
7/28/18,13:40:00,PT4,Human,PT,Dichotomius ohausi,1,0,0,Terra Firme
7/28/18,14:15:00,PT6,Human,PT,Oxysternon lautum,1,0,0,Terra Firme
7/28/18,14:15:00,PT6,Human,PT,Dichotomius robustus,1,0,0,Terra Firme
7/28/18,14:15:00,PT6,Human,PT,Canthon aequinoctialis,1,0,0,Terra Firme
7/28/18,14:15:00,PT6,Human,PT,Onthophagus sp,1,0,0,Terra Firme
7/28/18,14:15:00,PT6,Human,PT,Onthophagus xanthomerus,2,0,0,Terra Firme
7/28/18,14:15:00,PT6,Human,PT,Canthidium sp D,1,0,0,Terra Firme
7/28/18,14:15:00,PT6,Human,PT,Ateuchus sp,1,0,0,Terra Firme
7/28/18,13:48:00,PT3,Human,PT,Dichotomius sp aff lucasi,1,0,0,Terra Firme
7/28/18,13:48:00,PT3,Human,PT,Dichotomius ohausi,1,0,0,Terra Firme
7/28/18,13:48:00,PT3,Human,PT,Onthophagus sp,2,0,0,Terra Firme
7/28/18,13:48:00,PT3,Human,PT,Deltochilum granulatum,1,0,0,Terra Firme
7/28/18,13:48:00,PT3,Human,PT,Ateuchus laevicollis,1,0,0,Terra Firme
7/28/18,14:23:00,PT2,Human,PT,Eurysternus hypocrita,1,0,0,Terra Firme
7/28/18,14:23:00,PT2,Human,PT,Onthophagus xanthomerus,2,0,0,Terra Firme
7/28/18,14:23:00,PT2,Human,PT,Onthophagus sp,2,0,0,Terra Firme
7/28/18,14:23:00,PT2,Human,PT,Canthidium sp D,1,0,0,Terra Firme
7/28/18,14:23:00,PT2,Human,PT,Canthidium bicolor,1,0,0,Terra Firme
7/28/18,14:23:00,PT2,Human,PT,Canthon sp aff angustatus,1,0,0,Terra Firme
7/28/18,14:23:00,PT2,Human,PT,Eurysternus sp nov A,1,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Dichotomius sp aff lucasi,2,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Dichotomius robustus,1,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Canthon aequinoctialis,1,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Dichotomius conicollis,1,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Dichotomius ohausi,1,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Eurysternus hypocrita,2,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Eurysternus wittmerorum,1,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Onthophagus xanthomerus,1,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Onthophagus sp,13,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Canthon sp aff angustatus,1,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Ateuchus sp E,1,0,0,Terra Firme
7/28/18,14:30:00,PT1,Human,PT,Ateuchus sp D,3,0,0,Terra Firme
7/29/18,12:45:00,PT5,Human,PT,Dichotomius ohausi,3,0,0,Terra Firme
7/29/18,12:45:00,PT5,Human,PT,Onthophagus sp,1,0,0,Terra Firme
7/29/18,12:45:00,PT5,Human,PT,Deltochilum granulatum,1,0,0,Terra Firme
7/29/18,12:45:00,PT5,Human,PT,Canthidium sp aff gerstaeckeri,1,0,0,Terra Firme
7/29/18,12:45:00,PT5,Human,PT,Ateuchus sp D,2,0,0,Terra Firme
7/29/18,12:58:00,PT3,Human,PT,Dichotomius ohausi,1,0,0,Terra Firme
7/29/18,12:45:00,AT5,Human,AT,Canthon sp aff quadriguttatus,1,0,0,Terra Firme
7/29/18,13:35:00,PT2,Human,PT,Eurysternus hypocrita,1,0,0,Terra Firme
7/29/18,13:35:00,PT2,Human,PT,Canthonella sp A,1,0,0,Terra Firme
7/29/18,13:43:00,PT1,Human,PT,Canthon aequinoctialis,1,0,0,Terra Firme
7/29/18,13:43:00,PT1,Human,PT,Dichotomius sp aff lucasi,2,0,0,Terra Firme
7/29/18,13:43:00,PT1,Human,PT,Oxysternon lautum,1,0,0,Terra Firme
7/29/18,13:43:00,PT1,Human,PT,Canthon luteicollis,1,0,0,Terra Firme
7/29/18,13:43:00,PT1,Human,PT,Onthophagus sp,7,0,0,Terra Firme
7/29/18,13:43:00,PT1,Human,PT,Canthonella sp A,1,0,0,Terra Firme
7/29/18,13:43:00,PT1,Human,PT,Ateuchus sp D,2,0,0,Terra Firme
7/29/18,13:30:00,PT6,Human,PT,Dichotomius sp aff lucasi,1,0,0,Terra Firme
7/29/18,13:30:00,PT6,Human,PT,Canthon aequinoctialis,1,0,0,Terra Firme
7/29/18,13:30:00,PT6,Human,PT,Eurysternus hypocrita,1,0,0,Terra Firme
7/29/18,13:30:00,PT6,Human,PT,Ateuchus sp,1,0,0,Terra Firme
7/29/18,13:30:00,PT6,Human,PT,Onthophagus sp,8,0,0,Terra Firme
7/29/18,12:51:00,PT4,Human,PT,Canthidium sp aff cupreum,2,0,0,Terra Firme
7/29/18,12:51:00,PT4,Human,PT,Eurysternus hypocrita,4,0,0,Terra Firme
7/29/18,12:51:00,PT4,Human,PT,Ateuchus sp,1,0,0,Terra Firme
7/29/18,14:35:00,AT12,Human,AT,Canthon brunneus,1,0,0,Flood plain
7/29/18,14:49:00,AT10,Human,AT,Canthon brunneus,1,0,0,Flood plain
7/29/18,14:49:00,AT10,Human,AT,Canthon sp aff quadriguttatus,1,0,0,Flood plain
7/29/18,14:49:00,AT10,Human,AT,Canthon subhyalinus,1,0,0,Flood plain
7/29/18,14:42:00,AT11,Human,AT,Canthon subhyalinus,3,0,0,Flood plain
7/29/18,14:26:00,AT9,Human,AT,Canthon subhyalinus,1,0,0,Flood plain
7/29/18,14:26:00,AT9,Human,AT,Canthon brunneus,2,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Onthophagus sp,17,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Canthon aequinoctialis,1,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Sylvicanthon bridarollii,1,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Dichotomius robustus,1,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Ateuchus sp H,1,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Scybalocanthon sp F,1,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Eurysternus foedus,2,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Onthophagus xanthomerus,3,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Onthophagus rhinophyllus,2,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Eurysternus sp nov A,2,0,0,Flood plain
7/29/18,14:42:00,PT11,Human,PT,Eurysternus vastiorum,8,0,0,Flood plain
7/29/18,14:26:00,PT9,Human,PT,Ateuchus sp H,3,0,0,Flood plain
7/29/18,14:26:00,PT9,Human,PT,Eurysternus foedus,1,0,0,Flood plain
7/29/18,14:26:00,PT9,Human,PT,Eurysternus caribaeus,1,0,0,Flood plain
7/29/18,14:26:00,PT9,Human,PT,Onthophagus sp,4,0,0,Flood plain
7/29/18,14:26:00,PT9,Human,PT,Scybalocanthon sp F,2,0,0,Flood plain
7/29/18,14:26:00,PT9,Human,PT,Eurysternus sp nov A,2,0,0,Flood plain
7/29/18,14:26:00,PT9,Human,PT,Eurysternus vastiorum,4,0,0,Flood plain
7/29/18,14:35:00,PT12,Human,PT,Eurysternus caribaeus,3,0,0,Flood plain
7/29/18,14:35:00,PT12,Human,PT,Eurysternus hypocrita,1,0,0,Flood plain
7/29/18,14:35:00,PT12,Human,PT,Dichotomius robustus,1,0,0,Flood plain
7/29/18,14:35:00,PT12,Human,PT,Sylvicanthon bridarollii,1,0,0,Flood plain
7/29/18,14:35:00,PT12,Human,PT,Ateuchus sp H,1,0,0,Flood plain
7/29/18,14:35:00,PT12,Human,PT,Eurysternus vastiorum,7,0,0,Flood plain
7/29/18,14:35:00,PT12,Human,PT,Onthophagus sp,20,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Canthidium sp aff cupreum,1,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Onthophagus rhinophyllus,3,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Onthophagus xanthomerus,4,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Onthophagus sp,6,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Eurysternus caribaeus,1,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Deltochilum granulatum,1,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Eurysternus sp nov A,2,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Eurysternus vastiorum,7,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Eurysternus wittmerorum,1,0,0,Flood plain
7/29/18,14:49:00,PT10,Human,PT,Eurysternus sp,6,0,0,Flood plain
7/29/18,14:15:00,PT7,Human,PT,Eurysternus hypocrita,1,0,0,Flood plain
7/29/18,14:15:00,PT7,Human,PT,Sylvicanthon bridarollii,3,0,0,Flood plain
7/29/18,14:15:00,PT7,Human,PT,Dichotomius sp aff lucasi,3,0,0,Flood plain
7/29/18,14:15:00,PT7,Human,PT,Onthophagus xanthomerus,1,0,0,Flood plain
7/29/18,14:15:00,PT7,Human,PT,Onthophagus rhinophyllus,1,0,0,Flood plain
7/29/18,14:15:00,PT7,Human,PT,Onthophagus sp,6,0,0,Flood plain
7/29/18,14:15:00,PT7,Human,PT,Canthidium sp aff gerstaeckeri,1,0,0,Flood plain
7/29/18,14:15:00,PT7,Human,PT,Eurysternus vastiorum,2,0,0,Flood plain
7/30/18,13:31:00,AT9,Human,AT,Canthon subhyalinus,2,0,0,Flood plain
7/30/18,13:31:00,AT9,Human,AT,Canthon rubrescens,1,0,0,Flood plain
7/30/18,13:52:00,AT10,Human,AT,Canthon subhyalinus,2,0,0,Flood plain
7/30/18,13:52:00,AT10,Human,AT,Canthon sp aff angustatus,1,0,0,Flood plain
7/30/18,13:46:00,AT11,Human,AT,Canthon subhyalinus,3,0,0,Flood plain
7/30/18,13:46:00,AT11,Human,AT,Canthon sp,2,0,0,Flood plain
7/30/18,13:39:00,PT12,Human,PT,Oxysternon silenus,1,0,0,Flood plain
7/30/18,13:39:00,PT12,Human,PT,Eurysternus foedus,2,0,0,Flood plain
7/30/18,13:39:00,PT12,Human,PT,Ateuchus sp H,2,0,0,Flood plain
7/30/18,13:39:00,PT12,Human,PT,Onthophagus xanthomerus,1,0,0,Flood plain
7/30/18,13:39:00,PT12,Human,PT,Eurysternus vastiorum,1,0,0,Flood plain
7/30/18,13:39:00,PT12,Human,PT,Eurysternus sp nov A,1,0,0,Flood plain
7/30/18,13:46:00,PT11,Human,PT,Canthidium sp aff cupreum,1,0,0,Flood plain
7/30/18,13:46:00,PT11,Human,PT,Dichotomius sp aff lucasi,2,0,0,Flood plain
7/30/18,13:46:00,PT11,Human,PT,Onthophagus sp,5,0,0,Flood plain
7/30/18,13:46:00,PT11,Human,PT,Deltochilum granulatum,1,0,0,Flood plain
7/30/18,13:46:00,PT11,Human,PT,Scybalocanthon sp K,1,0,0,Flood plain
7/30/18,13:46:00,PT11,Human,PT,Canthidium sp aff gerstaeckeri,1,0,0,Flood plain
7/30/18,13:46:00,PT11,Human,PT,Canthidium cf onitoides,1,0,0,Flood plain
7/30/18,13:46:00,PT11,Human,PT,Eurysternus sp nov A,2,0,0,Flood plain
7/30/18,13:46:00,PT11,Human,PT,Eurysternus vastiorum,1,0,0,Flood plain
7/30/18,13:21:00,PT7,Human,PT,Oxysternon silenus,1,0,0,Flood plain
7/30/18,13:21:00,PT7,Human,PT,Canthidium cf basipunctatum,1,0,0,Flood plain
7/30/18,13:31:00,PT9,Human,PT,Onthophagus sp,2,0,0,Flood plain
7/30/18,13:31:00,PT9,Human,PT,Onthophagus xanthomerus,1,0,0,Flood plain
7/30/18,13:31:00,PT9,Human,PT,Scybalocanthon sp K,1,0,0,Flood plain
7/30/18,13:31:00,PT9,Human,PT,Scybalocanthon aereus,1,0,0,Flood plain
7/30/18,13:31:00,PT9,Human,PT,Eurysternus sp nov A,2,0,0,Flood plain
7/30/18,13:31:00,PT9,Human,PT,Eurysternus vastiorum,3,0,0,Flood plain
7/30/18,13:31:00,PT9,Human,PT,Eurysternus sp,1,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Eurysternus hamaticollis,1,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Eurysternus hypocrita,3,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Eurysternus wittmerorum,1,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Canthon aequinoctialis,1,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Eurysternus caribaeus,2,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Onthophagus rhinophyllus,1,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Onthophagus xanthomerus,2,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Onthophagus sp,17,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Uroxys sp H,1,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Eurysternus vastiorum,7,0,0,Flood plain
7/30/18,13:52:00,PT10,Human,PT,Eurysternus sp,5,0,0,Flood plain
8/4/18,12:56:00,PT7,Human,PT,Onthophagus sp,1,0.1,0.04,Flood plain
8/4/18,12:56:00,PT7,Human,PT,Onthophagus rhinophyllus,1,0.1,0.04,Flood plain
8/4/18,12:56:00,PT7,Human,PT,Onthophagus xanthomerus,1,0.1,0.04,Flood plain
8/4/18,12:56:00,PT7,Human,PT,Canthon brunneus,1,0.1,0.04,Flood plain
8/4/18,12:56:00,PT7,Human,PT,Dichotomius conicollis,1,0.1,0.04,Flood plain
8/4/18,13:32:00,PT11,Human,PT,Canthon aequinoctialis,3,0.1,0.04,Flood plain
8/4/18,13:32:00,PT11,Human,PT,Sylvicanthon bridarollii,3,0.1,0.04,Flood plain
8/4/18,13:32:00,PT11,Human,PT,Onthophagus sp,2,0.1,0.04,Flood plain
8/4/18,13:06:00,PT8,Human,PT,Deltochilum granulatum,1,0.1,0.04,Flood plain
8/4/18,13:06:00,PT8,Human,PT,Canthon brunneus,1,0.1,0.04,Flood plain
8/4/18,13:17:00,PT9,Human,PT,Sylvicanthon bridarollii,1,0.1,0.04,Flood plain
8/4/18,13:17:00,PT9,Human,PT,Eurysternus foedus,1,0.1,0.04,Flood plain
8/4/18,13:17:00,PT9,Human,PT,Eurysternus hypocrita,2,0.1,0.04,Flood plain
8/4/18,13:17:00,PT9,Human,PT,Ateuchus sp H,1,0.1,0.04,Flood plain
8/4/18,13:17:00,PT9,Human,PT,Scybalocanthon aereus,1,0.1,0.04,Flood plain
8/4/18,13:17:00,PT9,Human,PT,Scybalocanthon sp,1,0.1,0.04,Flood plain
8/5/18,11:04:00,PT11,Human,PT,Canthidium sp E,1,0.1,3.4,Flood plain
8/5/18,10:39:00,AT7,Human,AT,Canthon subhyalinus,1,0.1,3.4,Flood plain
8/5/18,10:54:00,AT9,Human,AT,Canthon subhyalinus,1,0.1,3.4,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Canthon aequinoctialis,11,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Sylvicanthon bridarollii,23,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Onthophagus xanthomerus,1,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Onthophagus sp,17,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Deltochilum granulatum,1,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Canthon luteicollis,1,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Scybalocanthon aereus,1,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Scybalocanthon zischkai,2,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Eurysternus vastiorum,3,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Eurysternus sp,1,0,,Flood plain
8/13/18,9:15:00,PT11,Human,PT,Eurysternus caribaeus,1,0,,Flood plain
8/13/18,9:08:00,PT12,Human,PT,Onthophagus sp,4,0,,Flood plain
8/13/18,9:08:00,PT12,Human,PT,Canthon aequinoctialis,2,0,,Flood plain
8/13/18,9:08:00,PT12,Human,PT,Sylvicanthon bridarollii,6,0,,Flood plain
8/13/18,9:08:00,PT12,Human,PT,Dichotomius ohausi,1,0,,Flood plain
8/13/18,9:08:00,PT12,Human,PT,Eurysternus caribaeus,1,0,,Flood plain
8/13/18,9:08:00,PT12,Human,PT,Eurysternus vastiorum,1,0,,Flood plain
8/13/18,9:08:00,PT12,Human,PT,Deltochilum granulatum,1,0,,Flood plain
8/13/18,9:08:00,PT12,Human,PT,Scybalocanthon sp K,1,0,,Flood plain
8/13/18,9:20:00,PT10,Human,PT,Onthophagus sp,3,0,,Flood plain
8/13/18,9:20:00,PT10,Human,PT,Deltochilum granulatum,1,0,,Flood plain
8/13/18,9:20:00,PT10,Human,PT,Eurysternus vastiorum,1,0,,Flood plain
8/13/18,9:20:00,PT10,Human,PT,Ateuchus sp D,1,0,,Flood plain
8/13/18,8:50:00,PT7,Human,PT,Sylvicanthon bridarollii,5,0,,Flood plain
8/13/18,8:50:00,PT7,Human,PT,Onthophagus sp,3,0,,Flood plain
8/13/18,8:50:00,PT7,Human,PT,Phanaeus cambeforti,1,0,,Flood plain
8/13/18,8:50:00,PT7,Human,PT,Dichotomius sp aff lucasi,1,0,,Flood plain
8/13/18,8:50:00,PT7,Human,PT,Dichotomius lucasi,1,0,,Flood plain
8/13/18,8:50:00,PT7,Human,PT,Eurysternus caribaeus,2,0,,Flood plain
8/13/18,8:50:00,PT7,Human,PT,Scybalocanthon aereus,1,0,,Flood plain
8/13/18,9:00:00,PT8,Human,PT,Canthidium sp aff gerstaeckeri,1,0,,Flood plain
8/13/18,9:00:00,PT8,Human,PT,Sylvicanthon bridarollii,4,0,,Flood plain
8/13/18,9:00:00,PT8,Human,PT,Canthon quinquemaculatus,1,0,,Flood plain
8/13/18,9:00:00,PT8,Human,PT,Onthophagus sp,3,0,,Flood plain
8/13/18,9:00:00,PT8,Human,PT,Oxysternon spiniferum,1,0,,Flood plain
8/13/18,9:00:00,PT8,Human,PT,Oxysternon silenus,1,0,,Flood plain
8/13/18,9:00:00,PT8,Human,PT,Deltochilum granulatum,3,0,,Flood plain
8/13/18,9:00:00,PT8,Human,PT,Deltochilum sp,1,0,,Flood plain
8/13/18,9:00:00,PT8,Human,PT,Scybalocanthon sp F,1,0,,Flood plain
8/13/18,9:15:00,AT11,Human,AT,Canthon subhyalinus,1,0,,Flood plain
8/13/18,9:20:00,AT10,Human,AT,Canthon sp aff angustatus,1,0,,Flood plain
8/13/18,9:16:00,AT9,Human,AT,Canthon sp aff angustatus,1,0,,Flood plain
8/13/18,9:00:00,AT8,Human,AT,Canthon subhyalinus,2,0,,Flood plain
8/13/18,8:50:00,AT7,Human,AT,Canthon sp aff angustatus,1,0,,Flood plain
8/13/18,9:08:00,AT12,Human,AT,Canthon subhyalinus,1,0,,Flood plain
8/14/18,9:39:00,PT7,Human,PT,Canthon aequinoctialis,1,0,0,Flood plain
8/14/18,9:39:00,PT7,Human,PT,Sylvicanthon bridarollii,2,0,0,Flood plain
8/14/18,9:39:00,PT7,Human,PT,Onthophagus sp,1,0,0,Flood plain
8/14/18,9:39:00,PT7,Human,PT,Eurysternus sp,1,0,0,Flood plain
8/14/18,9:39:00,PT7,Human,PT,Eurysternus vastiorum,1,0,0,Flood plain
8/14/18,9:39:00,AT7,Human,AT,Canthon subhyalinus,1,0,0,Flood plain
8/14/18,9:48:00,PT8,Human,PT,Sylvicanthon bridarollii,3,0,0,Flood plain
8/14/18,9:48:00,PT8,Human,PT,Oxysternon silenus,1,0,0,Flood plain
8/14/18,9:48:00,PT8,Human,PT,Scybalocanthon sp K,1,0,0,Flood plain
8/14/18,9:48:00,PT8,Human,PT,Eurysternus vastiorum,1,0,0,Flood plain
8/14/18,9:48:00,AT8,Human,AT,Canthon femoralis bimaculatus,1,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Canthon aequinoctialis,4,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Canthidium sp aff cupreum,1,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Dichotomius robustus,1,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Sylvicanthon bridarollii,19,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Onthophagus rhinophyllus,1,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Onthophagus sp,14,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Eurysternus caribaeus,1,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Scybalocanthon sp K,1,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Scybalocanthon sp F,2,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Scybalocanthon aereus,4,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Canthonide sp,1,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Eurysternus vastiorum,4,0,0,Flood plain
8/14/18,9:56:00,PT9,Human,PT,Eurysternus sp nov A,1,0,0,Flood plain
8/14/18,10:35:00,PT10,Human,PT,Onthophagus xanthomerus,2,0,0,Flood plain
8/14/18,10:35:00,PT10,Human,PT,Dichotomius robustus,1,0,0,Flood plain
8/14/18,10:35:00,PT10,Human,PT,Dichotomius sp aff lucasi,1,0,0,Flood plain
8/14/18,10:35:00,PT10,Human,PT,Eurysternus vastiorum,1,0,0,Flood plain
8/14/18,10:24:00,PT11,Human,PT,Canthon fulgidus,1,0,0,Flood plain
8/14/18,10:24:00,PT11,Human,PT,Canthon aequinoctialis,5,0,0,Flood plain
8/14/18,10:24:00,PT11,Human,PT,Sylvicanthon bridarollii,5,0,0,Flood plain
8/14/18,10:24:00,PT11,Human,PT,Eurysternus caribaeus,1,0,0,Flood plain
8/14/18,10:24:00,PT11,Human,PT,Eurysternus sp,1,0,0,Flood plain
8/14/18,10:24:00,PT11,Human,PT,Eurysternus vastiorum,1,0,0,Flood plain
8/14/18,10:24:00,PT11,Human,PT,Eurysternus sp nov A,1,0,0,Flood plain
8/14/18,10:24:00,PT11,Human,PT,Onthophagus xanthomerus,2,0,0,Flood plain
8/14/18,10:24:00,AT11,Human,AT,Canthon femoralis bimaculatus,1,0,0,Flood plain
8/14/18,10:24:00,AT11,Human,AT,Canthon sp aff quadriguttatus,1,0,0,Flood plain
8/14/18,10:24:00,AT11,Human,AT,Canthon subhyalinus,8,0,0,Flood plain
8/14/18,10:17:00,PT12,Human,PT,Canthon aequinoctialis,3,0,0,Flood plain
8/14/18,10:17:00,PT12,Human,PT,Deltochilum granulatum,2,0,0,Flood plain
8/14/18,10:17:00,PT12,Human,PT,Ateuchus sp,1,0,0,Flood plain
8/14/18,10:17:00,PT12,Human,PT,Eurysternus vastiorum,1,0,0,Flood plain
8/14/18,10:17:00,PT12,Human,PT,Eurysternus sp,1,0,0,Flood plain
